kEf,kEr,kdEf,kdEr,kcatE,kdp,kG2f,kG2r,kG2SOSf,kG2SOSr,kSOSf,kSOSr,kRgne,Kmgne,kRhydro,kR1f,kR1r,knfpR1r,kBf,kBr,knfpBr,kdR1f,kdR1r,kpR1,kdpR1,knfpBR1,knfpSOS,kdpSOS,kdpMEK,kdpERK,kpMEK,kpERK
83048.75,198.67896,7.8321958,14.611759999999999,24.534108,10.3082,4.3770064,25552.755,1.6976931999999998,547.59919,0.00016618512,12.841121,25.792774999999995,42899.5,1.3631841999999998,0.00024416214999999997,89.08388,0.16849564000000003,2943.4766000000004,0.12093391999999997,14.541688000000002,2.028,20.504119999999997,22151.857,155.25812,1.4865096e-12,6.761137599999999e-5,0.021587068,0.1067479,1.4634386,0.0006423917999999999,2.5735759999999996e-6
110645.0,32.0976,6.601299099999999,68.78456,59.479127999999996,133.38500000000002,2.8536736,29739.564,0.8028223,196.56697000000003,0.00040117152000000006,2.6113519999999997,47.993525,109281.97,1.9909828,0.00030970015,754.28468,0.34062100000000006,3261.1775000000002,0.018000649999999997,48.30187600000001,1.3233675,89.75858000000001,8503.915,225.362,2.4747474000000002e-12,6.4972432e-5,0.040963744,1.7458315,2.6017901,0.0013774964999999997,4.043527999999999e-6
95671.25,198.89280000000002,0.3208183,65.02256,46.16045999999999,206.20544000000004,1.3819792000000002,3827.502,0.1002589,319.02007,0.00025635432,1.079723,9.227599999999999,466890.76,1.7897653,0.00014618283999999997,843.2777600000001,0.27046564,2826.4289,0.051398299999999994,20.440504,2.99325,109.86053,19658.047,175.2878,1.1583543e-12,6.877561599999998e-5,0.019556577999999998,2.58055,3.6244403,0.0002740524,2.3094439999999994e-6
106808.75,28.89,8.0938825,55.24135999999999,60.402204,431.33342000000005,5.4614128,7289.037,0.8438478999999999,296.86189,0.00033832632,3.4811659999999995,5.01515,472601.08,0.3436822,7.802331999999998e-5,256.283,0.11587912,697.2755,0.1421714,33.18616,2.4237525,125.16395,4604.503,84.87605,3.5120198999999998e-12,4.8673071999999997e-5,0.02176111,3.0105565000000003,0.0787553,0.0015443510999999998,2.4357679999999996e-6
33672.5,57.97224,1.7358649,97.22528,5.413248,491.33336,3.6734332,3332.997,2.2438465,228.05491,0.00034597704000000003,17.322554,10.479949999999999,611076.34,1.9024470999999998,0.00026546199999999995,587.08556,0.38589568,1120.8766999999998,0.15210506,28.867384,4.325295000000001,4.81163,19181.956,136.06301000000002,7.924800000000001e-13,4.1842864e-5,0.043690402,2.0898367,1.5754076000000001,0.0013050878999999998,9.085004e-6
26618.75,125.75952,8.946787299999999,19.577599999999997,11.149506,32.35946,1.6401712000000002,2343.987,0.43102779999999996,170.91012999999998,0.0002814924,5.996063,54.255275,131409.46000000002,0.4751443,0.00023105454999999996,230.21432,0.34184464000000003,5122.7933,0.16340888,33.238828,6.3812775,75.88175,11587.171,209.50517000000002,2.7312366e-12,1.1960703999999998e-5,0.04322629,3.1623235,1.3402727,0.00041414729999999996,6.581491999999999e-6
110892.5,28.67616,5.2056367,17.47088,43.061561999999995,146.2055,0.6654964000000001,5343.984,0.44128419999999996,193.65142000000003,1.4263680000000002e-5,15.072383,39.113225,384804.91,2.119762,0.00025333747,15.372440000000001,0.32960824000000005,563.5067,0.07383466999999998,45.24713200000001,6.5936325,83.92253,15191.86,16.99769,1.3771245e-12,4.735359999999999e-5,0.021645082,1.6143001,2.6428454,0.0008249874,3.7449439999999994e-6
122772.5,114.85368,2.1623173,75.85712,9.105552,252.35924000000003,1.7434479999999999,19223.091,0.0643615,340.01203000000004,0.0004099152,0.285545,1.7135000000000002,75020.05,0.28465840000000003,6.131112999999999e-5,529.5546800000001,0.19419208000000002,635.9647999999999,0.13806092,5.904136,4.5279975,96.76183999999999,16370.752,163.32563000000002,9.131808e-13,1.2193552e-5,0.048331521999999995,3.9818653000000004,3.2736041,0.0010296203999999999,7.672471999999998e-6
48398.75,5.15376,8.239263999999999,11.60216,34.75387799999999,50.820980000000006,6.1520764,15596.721,0.0900025,254.87797,2.9018640000000003e-5,12.122579,25.849699999999995,259891.66,2.6590249,0.00018222873999999996,699.45056,0.11955004000000001,2402.8277,0.03735416,4.166092000000001,7.066605,115.95595999999999,19408.666,140.51405,1.4261592e-12,5.1622479999999994e-5,0.045314794,3.2736193000000005,3.4452899,0.0003795171,8.005508e-6
24391.25,33.808319999999995,4.0425847,122.05448,58.885721999999994,173.38496000000004,4.6093792,22157.154,0.5925661,70.0321,2.1367920000000004e-5,6.506606,40.76405,293439.79,1.8622036,0.00026415124,537.64496,0.03715828,1399.5617,0.050541949999999995,31.553452000000004,6.9025125,38.9201,18207.103,129.38645,3.5874579e-12,2.0808928000000003e-5,0.018628354,0.5671078000000002,3.1429736,0.0015349065,4.07798e-6
57927.5,175.79808,7.347590800000001,71.19223999999998,48.863754,256.97462,3.9897184,10684.638,0.32077149999999993,311.43964,0.0005509070400000001,2.7437149999999995,50.78285,597514.33,2.0365921,0.00024514522,299.43116,0.32675308000000003,206.78990000000002,0.10620469999999999,34.55552800000001,1.5936375,23.22761,7823.785,8.93018,2.1428202e-12,5.9927391999999996e-5,0.002848546,4.528226500000001,3.2213518999999997,0.0011917526999999997,1.1370319999999998e-5
34291.25,145.00512,9.0921688,86.24023999999999,51.23737799999999,434.41034,1.065694,32212.089,1.0207708,32.12995,0.00020826407999999998,18.154549999999997,29.094424999999998,609648.76,0.4617298,0.00030412942,780.3533600000001,0.30024088,4777.2239,0.13583441,44.878456,0.8697,20.763499999999997,9614.794,270.70696999999996,1.2526518000000001e-12,5.744367999999999e-5,0.03916531,3.4506808,3.0645953,0.0015364805999999998,7.259047999999999e-6
79831.25,140.08679999999998,0.9120364,146.73319999999998,2.31435,441.07700000000006,0.5493100000000001,7750.575,2.3951284,496.28551,0.0003590925600000001,18.986545999999997,36.3239,313425.91,1.1458692999999998,0.00028545108999999995,227.51756,0.15340408000000003,1962.5053999999998,0.14165759,13.435660000000002,8.0994225,90.40703,16302.739,23.117869999999996,4.341495e-13,3.8194911999999995e-5,0.032725756,0.44569420000000004,1.9971575000000001,7.728990000000001e-5,5.582384e-6
50997.5,108.86616,5.670857499999999,40.34384,46.424195999999995,508.7692400000001,1.3045216000000002,22552.758,0.10538710000000001,190.73586999999998,0.0002760276,4.313161999999999,56.3615,49323.61,1.8058626999999998,0.00026382355,409.99832,0.35000224,5117.219599999999,0.07914403999999998,14.436352000000003,5.985525,35.15909,3538.966,105.18392,1.6109823e-12,4.859545599999999e-5,0.053784838,0.2180437,2.2248278,0.0006203544,2.9066119999999993e-6
34043.75,212.36472,2.9376853,72.09512,4.226436,227.74388000000005,0.6332224000000001,31981.32,2.2669234,505.61527,0.00033941928000000006,0.398999,30.005225,613931.5,1.4517199,0.00026677275999999997,419.88644,0.18236356,4186.4117,0.07212196999999998,4.692772000000001,8.726835,107.00734999999999,13559.548,177.79151000000002,2.7576399000000003e-12,6.279918399999999e-5,0.051580306,2.8689073000000005,2.0083544,6.62712e-5,7.649504e-6
116708.75,70.5888,5.7483943,81.42487999999999,35.611019999999996,240.56438000000003,5.1386728,11278.044,0.5412841,51.37258,0.00053779152,2.64917,33.3638,459752.86,0.1022212,8.225349999999999e-6,756.98144,0.24517708000000002,4175.2643,0.16597792999999997,18.175780000000003,5.068537500000001,114.91844,7914.469,68.74103,3.2027241000000003e-12,2.562112e-5,0.033421924,3.3596206000000004,0.7169785999999999,0.0006392436,5.86844e-7
102106.25,22.68864,4.9730263,97.52623999999999,57.896711999999994,69.79532,1.7047192000000002,30069.234,2.3694874,51.955690000000004,0.00027220224000000005,17.171281999999998,39.284000000000006,159961.06,1.3926960999999998,8.064483999999999e-5,233.81,0.02573764,3406.0937,0.030160819999999994,22.599892000000004,8.66892,87.03509,19068.601,72.07931,1.3544931e-12,2.1973168e-5,0.04380643,3.2432659000000004,2.5346087,0.0014011079999999999,6.673364e-6
60773.75,6.65064,8.210187699999999,41.84864,38.57804999999999,232.35926,0.17493160000000002,12563.757,0.8079505,349.92490000000004,0.00045254064,1.836083,19.58795,473314.87,1.5429385,4.984197999999999e-5,66.61088,0.24925588000000004,2352.6644,0.12504439999999997,27.866692000000004,7.2113925,67.97066000000001,7846.456,80.42501,3.719474400000001e-12,1.637776e-6,0.005459176,2.8638484,2.9451617,0.0014294417999999999,9.888883999999999e-6
112253.75,69.73344,6.000388900000001,67.27976,52.292322,363.6411800000001,2.3372896,10882.44,1.4233345,569.75737,0.00037330104000000004,18.097822999999998,47.424274999999994,705296.62,2.0956159,0.00011963994999999998,523.26224,0.06244684,4080.5114,0.14405537,27.340012,0.348465,83.79284,17594.986,243.44435000000001,2.3842218e-12,7.5062512e-5,0.011144547999999999,4.8165838,2.5122149,0.0007809125999999999,9.682172e-6
118936.25,86.41296,6.9695989,127.47175999999999,4.885776,62.615840000000006,1.6595356,10849.473,1.6438471,352.84045,0.0004454364,13.200392,40.4225,232053.85,0.6253867,6.0000369999999994e-5,711.13652,0.14116768000000002,4766.0765,0.070238,37.768276,3.5724,86.12725999999999,3085.546,146.91242000000003,7.170420000000001e-13,6.652475199999999e-5,0.009056044,4.219633600000001,0.6162064999999999,0.0015160172999999998,9.165392e-6
86761.25,44.07263999999999,2.1429331,82.02679999999998,61.720884,155.43626,2.4470212000000005,32047.254,2.2592311,342.34447,7.601592e-5,4.521161,46.399625,162816.22,2.3531743,0.00014028442,108.86012,0.05836804,892.3549999999999,0.0102935,3.7447480000000004,0.850395,79.90214,6690.235,194.48291,2.8557092999999998e-12,5.8064607999999995e-5,0.034988302,0.7239337,3.5684558,0.0009635082,4.399532e-6
33053.75,17.34264,2.8213801,49.22216,0.7319340000000001,213.89774000000003,2.6083912000000002,15464.853,0.1746178,534.77077,0.00029734032,4.993885999999999,46.513475,157819.69,2.2297608999999996,0.00024842212,213.13484,0.08528812,3294.6196999999997,0.06698386999999999,47.301184000000006,3.9391950000000002,27.896449999999998,17662.999,234.54227,1.7165955e-12,4.4404191999999996e-5,0.05018797,0.3091039000000001,0.7766953999999999,0.0015837035999999999,1.0095596e-5
61640.0,195.47136,3.97474,134.39384,63.039564,181.07726000000002,4.228546000000001,2904.426,2.0848723,467.71312,0.00040007856000000004,13.673117,20.8403,116419.87,2.5114654,0.00018976560999999997,427.97671999999994,0.0693808,1995.9475999999997,0.04163590999999999,4.482100000000001,6.7384200000000005,111.41681,16710.817,118.25885000000001,1.1017758000000002e-12,4.431952e-6,0.011898729999999998,3.7137436000000004,2.6689715,0.0009823974,3.7793959999999997e-6
105447.5,96.03576,8.5203349,144.02456,42.20441999999999,69.2825,3.4539700000000004,7585.74,0.21564339999999999,287.53213,0.00010771176000000001,0.9851780000000001,22.661899999999996,177805.81,1.5483043,0.00027463732,534.9482,0.30717484,942.5182999999998,0.03838178,47.090512000000004,8.5627425,11.94458,14035.639,58.16981,6.529197e-13,3.6332127999999994e-5,0.039629422000000004,3.6783313000000004,0.6124741999999999,0.0004314624,7.2820159999999995e-6
49141.25,146.07432,6.1942309,83.38112,63.830771999999996,138.00038,2.9569504,24662.646,0.9746170000000001,288.11524,0.00033887280000000005,11.498581999999999,6.60905,257036.5,0.26051230000000003,0.00023891910999999995,192.45968,0.3141088,546.7855999999999,0.019028269999999996,34.450192,4.0357199999999995,39.82793,20156.809,94.89089,3.1046547e-12,5.7754144e-5,0.003428686,4.3714006,2.3890490000000004,0.0015081468,9.498427999999999e-6
109283.75,197.8236,6.0585415,44.85824,18.995652,29.28254,6.055254400000001,21992.319,2.1720517,533.0214400000001,9.345360000000001e-6,6.695696,18.164825,47896.03,2.5168312,0.00019304250999999995,33.35084,0.0469474,4643.4551,0.10603342999999998,35.398216000000005,0.47394749999999997,23.3573,5692.711,51.49325,1.5808071000000001e-12,5.6434671999999994e-5,0.022979403999999995,4.7305825,0.4743791,0.0001559949,7.224595999999999e-6
38251.25,124.90416,0.5049682,24.844399999999997,21.633012,138.5132,3.4668796000000004,23508.801,2.3028208,572.08981,0.000224112,12.046943,42.528725,339122.35,0.1102699,0.00013569675999999998,482.8108399999999,0.10364272000000001,3322.4882,0.16066856,33.133492000000004,0.5029049999999999,111.15742999999999,5715.382,69.01922,8.713470000000002e-14,1.1339775999999999e-5,0.011724687999999999,4.421989600000001,3.060863,0.0001638654,1.0072627999999999e-5
119802.5,118.48896,2.8989169,59.906240000000004,26.05059,165.17984000000004,2.8859476,27827.478,0.9643605999999999,332.4316,0.00013339632,15.204746,32.11145,593231.59,2.549026,0.00026710045,374.94043999999997,0.18399508,4582.144399999999,0.07314958999999999,16.016392000000003,7.838805000000001,62.2643,7982.482,265.42136,1.625727e-13,7.8322384e-5,0.026808327999999996,3.8250394,3.6319049000000003,0.00048340769999999996,9.153907999999999e-6
59412.5,95.82191999999999,2.2980066999999997,15.36416,30.534102,55.43636000000001,3.1183204,8937.387,2.4335899,67.11655,0.00029187552000000007,16.433830999999998,5.982875,32192.65,2.5409773,1.9694499999999996e-5,546.6341600000001,0.22111216000000003,4838.5346,0.11442565999999998,27.761356000000003,4.9140975,112.32464,6304.828,217.85087,4.869561e-13,2.8880991999999998e-5,0.03568447,0.07133560000000001,1.8404009000000001,0.0010736951999999998,4.916311999999999e-6
104457.5,111.00456,8.9370952,90.60415999999998,39.56706,450.82058,5.3645908,23871.438,1.8387186999999998,562.1769400000001,8.749200000000001e-5,14.732021,4.616675,40758.13,1.2719656,0.00016518885999999998,832.49072,0.27536020000000005,3394.9463,0.10038151999999999,45.036460000000005,2.1727875,88.59137,13740.916,14.49398,2.908173e-13,6.427388799999999e-5,0.057381706,3.8199805000000002,0.17952740000000003,0.0007210968,7.1901439999999995e-6
99631.25,99.24336,9.3441634,68.48359999999998,37.78684199999999,30.821000000000005,0.7171348000000002,6959.367,0.46179699999999996,36.21172,4.432008e-5,6.071699,9.398375,618928.03,0.7192882,0.00025956358,901.70756,0.08243296,2614.6283,0.08650864999999998,29.920744000000003,9.47973,26.46986,2156.035,171.39314,1.663446e-13,7.032793599999999e-5,0.052276473999999996,2.4085474,1.0790117000000001,0.00035275739999999996,1.0922444e-5
114233.75,119.34432000000001,9.499236999999999,32.97032,18.46818,395.94884,1.6078972,7354.971,0.29000229999999994,220.47448000000003,0.0001448724,15.526199,7.2921499999999995,256322.71,0.4349008,4.94845e-6,768.6674,0.35326528,959.2393999999999,0.15484538,17.6491,4.0839825,35.80754,9682.807,156.37088,3.1348299000000002e-12,4.649982399999999e-5,0.012594897999999998,0.46592980000000006,3.1802966,0.0014089784999999997,6.282908e-6
44810.0,8.575199999999999,1.06711,121.60304,8.57808,361.58990000000006,4.0413568,13486.833,2.4925642,303.85921,0.00030553752,14.524022,16.684775,703155.25,0.8936767000000001,0.00011308614999999998,334.48904,0.17542960000000002,658.2596,0.03238732999999999,53.09466400000001,7.0569525,3.64442,1249.1950000000002,61.508089999999996,3.2743902000000003e-12,4.2851872e-5,0.018512326,0.2787505,0.4295915,0.0004267401,2.3209279999999996e-6
31940.0,27.17928,5.2734814000000005,104.74928,17.545104,82.10300000000001,1.8273604,17607.708,1.4079499,474.12733000000003,0.00047931816,7.905872,33.8192,27909.91,2.4900021999999997,0.00017927952999999999,183.47047999999998,0.24313768000000002,1834.3103,0.11185660999999998,7.747516000000001,1.5260699999999998,59.54081,13604.89,206.44508,8.603742e-13,7.3037439999999996e-6,0.004588966,2.4692542000000004,1.6948412000000002,0.0009336002999999999,5.984323999999999e-6
100373.75,24.18552,0.970189,120.54968,29.808828,84.15428,5.293588000000001,6926.4,0.3182074,342.92758,0.00021154296,11.366219,23.1173,176378.23,0.1531963,2.3626779999999997e-5,481.013,0.25537408,4660.176200000001,0.11374057999999998,15.595048000000002,2.201745,98.18843,6282.157,14.772170000000001,2.5615011e-12,7.389827199999999e-5,0.013755177999999998,1.7154781000000001,3.1840289,0.0002614596,1.07387e-5
107675.0,51.77087999999999,0.7181944,69.23599999999999,38.77585199999999,215.4362,3.5185180000000003,24959.349,1.7771803,558.67828,0.00042412368000000004,18.551638999999998,2.453525,708151.78,0.09685540000000001,0.00014454439,265.27219999999994,0.09344572,3244.4564,0.03444256999999999,31.34278,6.8735550000000005,91.31486,1181.182,158.04002,3.6855273000000004e-12,2.5853968e-5,0.035452414,2.2921927,2.7958697,0.0007100781,6.8685919999999995e-6
84162.5,148.85423999999998,8.326492899999998,121.45255999999999,58.424184,398.00012000000004,4.389916,22321.989,2.4566668,284.03347,0.00030608400000000003,9.153866,56.8169,102144.07,1.0895283999999998,1.772836e-5,296.73439999999994,0.30880636000000006,758.5862,0.07623245,5.3774560000000005,7.39479,110.89805000000001,19907.428,228.70028,1.5166847999999999e-12,3.7884448e-5,0.029534986,2.6412568000000003,1.1088701,0.0004865559,1.1071736e-5
80450.0,31.883760000000002,1.3094125,83.53159999999998,11.676978,370.30784000000006,3.9638992,3563.766,2.2335901,463.63135,0.00011809488,16.547285,14.6924,608934.97,0.2980729,0.00025432053999999995,429.77456,0.26516320000000004,3573.3046999999997,0.12435931999999997,27.076672000000002,4.11294,69.26756,15713.293,126.04817,1.3130022e-12,1.715392e-6,0.044154514000000006,3.5720944000000006,3.3706438999999997,0.0007352636999999999,9.980755999999999e-6
57185.0,91.54512,3.4125981999999997,132.88904,17.413236,258.00026,2.130736,16816.5,0.9694888,523.10857,0.0003716616,14.713112,54.084500000000006,371242.9,1.3229407,0.00018812715999999997,229.3154,0.36631744000000005,2982.4925000000003,0.15159124999999998,42.824404,0.25194,113.49185,7597.075,152.47622,2.5728168e-12,5.627944e-5,0.028374705999999996,0.49122430000000006,1.5604784,0.00027562649999999996,1.1221028e-5
81316.25,163.39536,4.4302687,108.66175999999999,40.81980599999999,255.94898,5.3000428,3431.898,0.6079507000000001,512.6125900000001,4.268064e-5,7.338602,18.107899999999997,528990.49,1.7683020999999999,1.5434529999999998e-5,584.3888,0.29493844,4242.1487,0.09061912999999999,50.30326000000001,5.2615875,14.01962,1838.641,32.01995,3.0669356999999998e-12,4.8750688e-5,0.024371739999999996,0.6278146,1.3626665,0.00021895889999999998,8.0504e-7
89112.5,145.4328,8.084190399999999,150.34472000000002,21.567078,366.71810000000005,4.7513848,6695.631,1.5617959000000001,156.33238,0.00021536831999999998,16.755284,25.05275,21485.8,2.3156136999999997,0.00020549472999999998,152.00828,0.03634252,4336.9016,0.11785105999999998,47.9332,6.9797325,71.99105,14602.414,231.48218,3.7119306e-12,2.646784e-6,0.023501529999999996,1.2804127,2.7846728,0.0014357382,7.879184e-6
99012.5,124.26263999999999,3.7712059,38.23712,12.53412,40.05176,0.3814852000000001,10025.298,2.3771797,412.90078,9.350328e-5,5.466610999999999,20.043349999999997,260605.45,1.5885478,0.00024612828999999995,242.79919999999998,0.19133692000000002,4219.8539,0.060818149999999994,25.022620000000003,5.097495,50.98127,15486.583,163.60382,3.1989522000000003e-12,5.285728000000001e-6,0.014451345999999999,0.1674547,2.4860888,0.0006156321,5.547932e-6
94681.25,179.00567999999998,3.1702957,49.52312,17.083565999999998,329.28224000000006,0.8268664000000001,18926.388,1.4464114,502.69972,9.514272e-5,17.530552999999998,13.44005,499725.1,0.18270820000000002,5.7706539999999997e-5,906.2021599999999,0.09915604,5518.526,0.06664132999999998,47.51185600000001,8.63031,89.88827,1657.273,59.83895,1.5393162000000002e-12,1.7781903999999998e-5,0.042007996000000006,0.23827930000000003,3.3258563000000003,0.0009367485,9.957787999999999e-6
115100.0,151.20648,7.938808900000001,69.08551999999999,54.60001199999999,456.97442000000007,2.4986596,14014.305,1.9464108999999998,164.49592,0.00027384168000000003,5.10734,9.4553,596800.54,1.8461062,4.590969999999999e-5,692.2592,0.08039356,2508.728,0.025365259999999994,7.6421800000000015,3.0897750000000004,11.685200000000002,12562.024,144.96509,1.2865989e-12,1.6540048e-5,0.054597033999999996,0.4305175,0.38480390000000003,8.98827e-5,4.100948e-6
58422.5,83.84688,2.3076988000000003,37.33424,21.237408,480.56414000000007,0.904324,24267.042,2.4669231999999996,359.25466,0.0005192112,1.287722,52.0352,128554.3,2.4068323,0.00018190104999999995,381.23287999999997,0.21744124000000004,5178.5303,0.05739275,26.918668,5.9951775,46.05305,20587.558,87.37975999999999,2.9839539000000003e-12,2.3447872e-5,0.047925423999999994,4.315752700000001,1.2208390999999998,0.0003259977,1.9304719999999996e-6
113615.0,212.7924,7.900040499999999,37.033280000000005,32.578056,94.41068000000001,6.2682628000000005,24234.075,0.6028225,40.29349,0.00049134072,12.727667,45.374975,370529.11,2.5463431,0.00024383445999999996,571.80392,0.09140632,4125.101,0.10449199999999999,48.51254800000001,6.6612,17.002489999999998,13332.838,92.66537,3.0820233e-12,3.5781759999999997e-6,0.055003131999999996,2.5906678000000003,1.567943,0.000377943,3.2511319999999997e-6
71045.0,68.66424,4.7985685,26.95112,35.215416,449.79494000000005,3.3184192000000006,24794.514,0.5464123,207.64605999999998,0.00024815712,10.061498,0.9734750000000001,706724.2,1.4087935,5.344656999999999e-5,199.65104,0.21948064000000003,4069.364,0.14748077,46.195156,6.448845,26.210479999999997,21177.004,74.86121000000001,7.509891e-13,7.5528208e-5,0.030579237999999998,1.0932334000000001,2.9787524000000003,0.0005211861,1.0635343999999998e-5
116956.25,204.02496,9.654310599999999,73.59992,66.53406599999998,298.00022,2.7374872000000003,8475.849,0.9617964999999999,503.28283,0.00025088952,3.1597129999999995,56.70305,229198.69,2.2646385999999996,0.00022384536999999995,709.33868,0.09018268,3283.4723,0.14234266999999998,18.544456,7.62645,85.08974,16756.159,168.33305,5.737098000000001e-13,2.6242048000000002e-5,0.016713891999999998,4.320811600000001,2.836925,0.0003480351,2.0453119999999996e-6
9293.75,116.77824,0.5921971,76.60951999999999,23.41323,150.82088000000002,4.990212400000001,20409.903,0.6951301,219.30826000000002,0.00029296848000000004,4.729159999999999,33.989975,134264.62,2.4765877,0.00017633031999999998,281.45276,0.17950840000000004,5356.8887,0.16289507,22.705228,1.75773,52.66724,13106.128,186.4154,3.4290381000000002e-12,4.572366399999999e-5,0.006329385999999999,3.9919831000000006,0.1310075,0.0009650822999999999,6.60446e-6
71663.75,199.10664,8.055114099999999,71.79415999999999,16.885763999999998,267.23102,1.3497052,13025.295,1.9412827,495.11929000000003,0.00030717696000000005,0.493544,8.88605,527562.9099999999,1.1861127999999999,0.00030347404,547.53308,0.15870652000000002,886.7812999999999,0.05961925999999999,9.643564,4.7113949999999996,88.07261,22083.844,102.12383,2.6293953e-12,3.5005599999999997e-6,0.008417889999999999,3.9211585,2.6540423,0.0012751799999999999,1.1519611999999998e-5
91835.0,109.29383999999999,1.5420229,85.78879999999998,14.18247,416.97446,5.209675600000001,29970.333,1.6489753,316.10452,0.00023066976,8.870231,20.214125,678172.6,1.7629362999999998,7.081413999999999e-5,405.50371999999993,0.0408292,630.3910999999999,0.16426522999999998,27.287344000000004,9.51834,40.08731,16053.358,159.15278,8.336280000000001e-14,5.1777712e-5,0.051522292,4.1639857000000005,3.4975421,0.0012326792999999999,1.0761668e-5
57556.25,99.02952,0.15605259999999999,46.36304,54.40221,479.53850000000006,5.713150000000001,32014.287,1.0848733,363.33643,0.0002186472,6.05279,6.893674999999999,30765.07,0.6522157000000001,0.00029757561999999997,329.99444,0.23783524000000003,3194.2931000000003,0.021254779999999994,15.437044000000002,7.105215,116.47472,17912.38,278.77448,2.5086945e-12,6.682816e-6,0.044328556000000005,1.771126,0.112346,0.0004660926,5.433092e-6
19441.25,101.80944,1.9490911000000002,143.57312000000002,51.896718,341.07710000000003,3.6863428,10948.374,0.033592300000000005,194.81764000000004,0.00032247840000000004,5.806973,48.904325,676745.02,0.0673435,0.00017043189999999995,777.6566,0.24721648000000002,4041.4955,0.006696829999999999,0.5846680000000001,2.64576,46.7015,17731.012,28.12529,2.6859738000000003e-12,5.6124207999999996e-5,0.053320726,2.024071,2.0494097,0.0002897934,5.134508e-6
101611.25,38.72664,7.3282066,38.839040000000004,30.665969999999998,133.89782000000002,2.8665832,26179.128,2.1489748,401.23858,9.951456000000001e-5,5.504429,40.934825,682455.34,1.9051299999999998,0.00022810533999999995,411.79616,0.17216656000000002,1862.1788,0.13514932999999998,44.615116,4.9913175,58.632979999999996,17481.631,80.7032,3.737991e-13,5.5580896e-5,0.049491801999999994,1.0274677,0.560222,0.0012059195999999997,8.476352e-6
5705.0,50.06016000000001,3.102451,59.60528,46.226394,497.4872000000001,1.7240836,21398.913,0.8515402,163.3297,5.5796160000000003e-5,9.532046000000001,7.406000000000001,556828.3,0.6334354000000001,0.00017796876999999996,839.68208,0.17991628,5044.7615000000005,0.16186744999999997,6.588820000000001,5.8407375,8.70233,9274.729,220.91096,2.2710648e-12,2.174032e-5,0.027504495999999996,0.6328735000000001,3.7438738999999996,0.0001134942,9.670688e-6
49388.75,199.32048,5.5642444,82.77919999999999,37.391237999999994,72.35942,6.4296328,17640.675,2.07718,271.78816,0.00036510384,4.672433,40.820975000000004,379094.59,1.8085456,0.0003201862299999999,62.116279999999996,0.03960556,446.459,0.14645314999999998,25.496632,6.796335,67.19252,12335.314,195.87385999999998,3.323082e-13,8.616160000000001e-7,0.00812782,2.6766691000000002,0.29896100000000003,0.0004928523,7.442792e-6
108541.25,162.32616,0.6309655000000001,93.31279999999998,39.764862,362.10272000000003,6.132712000000001,9234.09,0.7566685,215.8096,0.00010880472,14.675294000000001,12.700024999999998,391229.02,1.0814796999999998,3.607899999999999e-5,855.86264,0.0204352,747.4387999999999,0.13925980999999998,33.607504000000006,4.9527075,13.11179,18909.904,205.8887,2.3766780000000004e-12,4.906115199999999e-5,0.051174208,1.4827687,2.5196795,0.0005117415,1.6663399999999999e-6
102477.5,104.58936,7.1343646000000005,32.3684,61.65494999999999,142.10294000000002,5.003122,20113.2,1.1592322,54.28813,0.00044816880000000004,11.782217,34.9577,193509.19,0.7434343,0.00028217419,365.95124,0.0102382,5245.4147,0.05533750999999999,6.114808000000001,3.0318600000000004,53.05631,342.355,42.31298,7.962519000000001e-13,1.9023760000000003e-5,0.021993166,0.9617020000000002,0.9633104,0.0005070192,7.0523359999999995e-6
17708.75,199.53432,7.5220486,47.416399999999996,28.094544,342.10274000000004,5.4485032,3728.601,2.282308,8.22244,0.0003689292,11.328401000000001,1.9411999999999998,103571.65,2.1224449,3.149134e-5,531.35252,0.37284352000000004,1622.5096999999998,0.027763039999999996,11.170936000000001,7.8001949999999995,73.41764,11088.409,6.982850000000001,1.5204567e-12,5.845268799999999e-5,0.0060393159999999994,2.9245552000000004,1.2581621,0.0008155428,2.4817039999999996e-6
39983.75,71.87183999999999,1.4354098000000002,10.39832,18.863784,395.43602000000004,1.5562588,32937.363,0.6592327,293.94634,0.00040499688000000003,18.494912,32.054525,530418.0700000001,2.1117133,0.00013766289999999997,266.17112,0.04653952,4632.3077,0.08359705999999999,33.344164000000006,0.773175,79.25369,22831.987,240.94063999999997,3.2328993e-12,7.056078399999999e-5,0.054887104,2.8334950000000005,0.5714189,0.0009383226,5.7546439999999994e-6
15110.0,67.16736,1.6292518,14.912719999999998,38.446182,166.71830000000003,5.22904,9761.562,1.6797445,29.797510000000003,5.142432e-5,7.849144999999999,56.47535,571104.1,2.2404924999999998,0.00025006057,187.06616000000002,0.33695008000000004,1193.3348,0.17043095,51.145948000000004,0.44499,114.14030000000001,19998.112,122.98808000000001,1.0222230000000001e-13,3.377079999999999e-5,0.033189868000000004,0.7289926000000001,0.22058270000000002,0.0007998018,7.8677e-6
